vol,abs
2.394334,0
2.397114,0
2.399894,0
2.402674,0
2.405454,0
2.408235,0
2.411015,0
2.413795,0
2.416575,0
2.419355,0
2.422135,0
2.424916,0
2.427696,0
2.430476,0
2.433256,0
2.436036,0
2.438816,0
2.441597,0
2.444377,0
2.447157,0
2.449937,0
2.452717,0
2.455497,0
2.458277,0
2.461058,0
2.463838,0
2.466618,0
2.469398,0
2.472178,0
2.474958,0
2.477739,0
2.480519,0
2.483299,0
2.486079,0
2.488859,0
2.491639,0
2.49442,0
2.4972,0
2.49998,0
2.50276,0
2.50554,0
2.508321,0
2.511101,0
2.513881,0
2.516661,0
2.519441,0
2.522221,0
2.525002,0
2.527781,0
2.530562,0
2.533342,0
2.536122,0
2.538902,0
2.541682,0
2.544463,0
2.547243,0
2.550023,0
2.552803,0
2.555583,0
2.558363,0
2.561144,0
2.563924,0
2.566704,0
2.569484,0
2.572264,0
2.575044,0
2.577825,0
2.580605,0
2.583385,0
2.586165,0
2.588945,0
2.591725,0
2.594506,0
2.597286,0
2.600066,0
2.602846,0
2.605626,0
2.608406,0
2.611187,0
2.613967,0
2.616747,0
2.619527,0
2.622307,0
2.625087,0
2.627867,0
2.630648,0
2.633428,0
2.636208,0
2.638988,0
2.641768,0
2.644548,0
2.647329,0
2.650109,0
2.652889,0
2.655669,0
2.658449,0
2.661229,0
2.66401,0
2.66679,0
2.66957,0
2.67235,0
2.67513,0
2.67791,0
2.680691,0
2.683471,0
2.686251,0
2.689031,0
2.691811,0
2.694591,0
2.697371,0
2.700152,0
2.702932,0
2.705712,0
2.708492,0
2.711272,0
2.714052,0
2.716833,0
2.719613,0
2.722393,0
2.725173,0
2.727953,0
2.730733,0
2.733514,0
2.736294,0
2.739074,0
2.741854,0
2.744634,0
2.747414,0
2.750195,0
2.752975,0
2.755755,0
2.758535,0
2.761315,0
2.764095,0
2.766876,0
2.769656,0
2.772436,0
2.775216,0
2.777996,0
2.780777,0
2.783556,0
2.786337,0
2.789117,0
2.791897,0
2.794677,0
2.797457,0
2.800237,0
2.803018,0
2.805798,0
2.808578,0
2.811358,0
2.814138,0
2.816919,0
2.819699,0
2.822479,0
2.825259,0
2.828039,0
2.830819,0
2.8336,0
2.83638,0
2.83916,0
2.84194,0
2.84472,0
2.8475,0
2.850281,0
2.853061,0
2.855841,0
2.858621,0
2.861401,0
2.864181,0
2.866961,0
2.869742,0
2.872522,0
2.875302,0
2.878082,0
2.880862,0
2.883642,0
2.886423,0
2.889203,0
2.891983,0
2.894763,0
2.897543,0
2.900323,0
2.903104,0
2.905884,0
2.908664,0
2.911444,0
2.914224,0
2.917004,0
2.919785,0
2.922565,0
2.925345,0
2.928125,0
2.930905,0
2.933685,0
2.936466,0
2.939246,0
2.942026,0
2.944806,0
2.947586,0
2.950366,0
2.953146,0
2.955927,0
2.958707,0
2.961487,0
2.964267,0
2.967047,0
2.969827,0
2.972608,0
2.975388,0
2.978168,0
2.980948,0
2.983728,0
2.986508,0
2.989289,0
2.992069,0
2.994849,0
2.997629,0
3.000409,0
3.003189,0
3.00597,0
3.00875,0
3.01153,0
3.01431,0
3.01709,0
3.01987,0
3.02265,0
3.025431,0
3.028211,0
3.030991,0
3.033771,0
3.036551,0
3.039331,0
3.042112,0
3.044892,0
3.047672,0
3.050452,0
3.053232,0
3.056012,0
3.058793,0
3.061573,0
3.064353,0
3.067133,0
3.069913,0
3.072693,0
3.075474,0
3.078254,0
3.081034,0
3.083814,0
3.086594,0
3.089375,0
3.092155,0
3.094935,0
3.097715,0
3.100495,0
3.103275,0
3.106055,0
3.108835,0
3.111616,0
3.114396,0
3.117176,0
3.119956,0
3.122736,0
3.125517,0
3.128297,0
3.131077,0
3.133857,0
3.136637,0
3.139417,0
3.142198,0
3.144978,0
3.147758,0
3.150538,0
3.153318,0
3.156098,0
3.158879,0
3.161659,0
3.164439,0
3.167219,0
3.169999,0
3.172779,0
3.17556,0
3.17834,0
3.18112,0
3.1839,0
3.18668,0
3.18946,0
3.19224,0
3.195021,0
3.197801,0
3.200581,0
3.203361,0
3.206141,0
3.208921,0
3.211702,0
3.214482,0
3.217262,0
3.220042,0
3.222822,0
3.225602,0
3.228383,0
3.231163,0
3.233943,0
3.236723,0
3.239503,0
3.242283,0
3.245064,0
3.247844,0
3.250624,0
3.253404,0
3.256184,0
3.258964,0
3.261744,0
3.264525,0
3.267305,0
3.270085,0
3.272865,0
3.275645,0
3.278425,0
3.281206,0
3.283986,0
3.286766,0
3.289546,0
3.292326,0
3.295106,0
3.297887,0
3.300667,0
3.303447,0
3.306227,0
3.309007,0
3.311787,0
3.314568,0
3.317348,0
3.320128,0
3.322908,0
3.325688,0
3.328468,0
3.331249,0
3.334029,0
3.336809,0
3.339589,0
3.342369,0
3.345149,0
3.347929,0
3.35071,0
3.35349,0
3.35627,0
3.35905,0
3.36183,0
3.36461,0
3.367391,0
3.370171,0
3.372951,0
3.375731,0
3.378511,0
3.381291,0
3.384072,0
3.386852,0
3.389632,0
3.392412,0
3.395192,0
3.397973,0
3.400753,0
3.403533,0
3.406313,0
3.409093,0
3.411873,0
3.414654,0
3.417434,0
3.420214,0
3.422994,0
3.425774,0
3.428554,0
3.431334,0
3.434115,0
3.436895,0
3.439675,0
3.442455,0
3.445235,0
3.448015,0
3.450796,0
3.453576,0
3.456356,0
3.459136,0
3.461916,0
3.464696,0
3.467477,0
3.470257,0
3.473037,0
3.475817,0
3.478597,0
3.481377,0
3.484158,0
3.486938,0
3.489718,0
3.492498,0
3.495278,0
3.498058,0
