6.606606606606607102e+01,1.529836970168110888e-47
6.706706706706707166e+01,2.553681404847359838e-47
6.806806806806807231e+01,4.257795744492090811e-47
6.906906906906907295e+01,7.090869298201836543e-47
7.007007007007007360e+01,1.179534598932631871e-46
7.107107107107107424e+01,1.959830155670913376e-46
7.207207207207207489e+01,3.252540660912539963e-46
7.307307307307307553e+01,5.391673443467488320e-46
7.407407407407407618e+01,8.927317356948986465e-46
7.507507507507507682e+01,1.476436980047362162e-45
7.607607607607607747e+01,2.438964068643560612e-45
7.707707707707707812e+01,4.024319355139165167e-45
7.807807807807807876e+01,6.632481082029253330e-45
7.907907907907907941e+01,1.091832832148505356e-44
8.008008008008008005e+01,1.795282621020441569e-44
8.108108108108109491e+01,2.948533396477794338e-44
8.208208208208209555e+01,4.836997053696588691e-44
8.308308308308309620e+01,7.925782347122009793e-44
8.408408408408409684e+01,1.297194229668077651e-43
8.508508508508509749e+01,2.120627659842918983e-43
8.608608608608609813e+01,3.462743977450865071e-43
8.708708708708709878e+01,5.647716533793670728e-43
8.808808808808809943e+01,9.200722796418479185e-43
8.908908908908910007e+01,1.497157702773620876e-42
9.009009009009010072e+01,2.433378682708382657e-42
9.109109109109110136e+01,3.950466620229384979e-42
9.209209209209210201e+01,6.405951425849922091e-42
9.309309309309310265e+01,1.037565286403509129e-41
9.409409409409410330e+01,1.678586679831420451e-41
9.509509509509510394e+01,2.712493206162816964e-41
9.609609609609610459e+01,4.378144517159528327e-41
9.709709709709710523e+01,7.058429384167700181e-41
9.809809809809810588e+01,1.136639129125935314e-40
9.909909909909910652e+01,1.828241986316504229e-40
1.001001001001001072e+02,2.937252631501203698e-40
1.011011011011011078e+02,4.713521278211144544e-40
1.021021021021021085e+02,7.555203901132366832e-40
1.031031031031031091e+02,1.209604669360650664e-39
1.041041041041041098e+02,1.934359839467858658e-39
1.051051051051051104e+02,3.089780489803529542e-39
1.061061061061061110e+02,4.929632377746820880e-39
1.071071071071071117e+02,7.855936920584721407e-39
1.081081081081081123e+02,1.250483567598542056e-38
1.091091091091091130e+02,1.988174676701684952e-38
1.101101101101101136e+02,3.157385673191149466e-38
1.111111111111111143e+02,5.008380055241242080e-38
1.121121121121121291e+02,7.935302153533507757e-38
1.131131131131131298e+02,1.255816561286574049e-37
1.141141141141141304e+02,1.985114178969657549e-37
1.151151151151151311e+02,3.134305494295967761e-37
1.161161161161161317e+02,4.943035208438445182e-37
1.171171171171171324e+02,7.786506152261684049e-37
1.181181181181181330e+02,1.225146731059768362e-36
1.191191191191191336e+02,1.925440609887076769e-36
1.201201201201201343e+02,3.022516612113796370e-36
1.211211211211211349e+02,4.739186643575122057e-36
1.221221221221221356e+02,7.422248259954889134e-36
1.231231231231231362e+02,1.161084126047688218e-35
1.241241241241241369e+02,1.814213715396910378e-35
1.251251251251251375e+02,2.831455571442565202e-35
1.261261261261261382e+02,4.413951982765607207e-35
1.271271271271271388e+02,6.872931327472285636e-35
1.281281281281281395e+02,1.068939072803087333e-34
1.291291291291291543e+02,1.660582462014039284e-34
1.301301301301301407e+02,2.576703746845168149e-34
1.311311311311311556e+02,3.993604733119347536e-34
1.321321321321321420e+02,6.182472810533667199e-34
1.331331331331331569e+02,9.559956124601427744e-34
1.341341341341341433e+02,1.476543106577071749e-33
1.351351351351351582e+02,2.277890844225310486e-33
1.361361361361361446e+02,3.510073696613763951e-33
1.371371371371371595e+02,5.402516576530771617e-33
1.381381381381381459e+02,8.305629013068406931e-33
1.391391391391391608e+02,1.275397309266696982e-32
1.401401401401401472e+02,1.956207913861181869e-32
1.411411411411411621e+02,2.996960879191496998e-32
1.421421421421421485e+02,4.586101724763850645e-32
1.431431431431431633e+02,7.009755025121586509e-32
1.441441441441441498e+02,1.070184224884528485e-31
1.451451451451451646e+02,1.631964835199597873e-31
1.461461461461461511e+02,2.485762290818683225e-31
1.471471471471471659e+02,3.781855593084302339e-31
1.481481481481481524e+02,5.747074608383812957e-31
1.491491491491491672e+02,8.723389736793728736e-31
1.501501501501501536e+02,1.322574862660968631e-30
1.511511511511511685e+02,2.002865563374891949e-30
1.521521521521521549e+02,3.029562261199110481e-30
1.531531531531531698e+02,4.577248723314958449e-30
1.541541541541541562e+02,6.907576280298507759e-30
1.551551551551551711e+02,1.041222187926380411e-29
1.561561561561561575e+02,1.567680968376140930e-29
1.571571571571571724e+02,2.357591218832148151e-29
1.581581581581581588e+02,3.541407247743125838e-29
1.591591591591591737e+02,5.313488996828511487e-29
1.601601601601601601e+02,7.963064742207596410e-29
1.611611611611611750e+02,1.192002743857128875e-28
1.621621621621621898e+02,1.782258976759677972e-28
1.631631631631631763e+02,2.661711088404296762e-28
1.641641641641641911e+02,3.970521610750873588e-28
1.651651651651651775e+02,5.916035368911862437e-28
1.661661661661661924e+02,8.804617764763714783e-28
1.671671671671671788e+02,1.308840722385027038e-27
1.681681681681681937e+02,1.943388544446088293e-27
1.691691691691691801e+02,2.882232594540914887e-27
1.701701701701701950e+02,4.269676383852680388e-27
1.711711711711711814e+02,6.317677327494392468e-27
1.721721721721721963e+02,9.337195874091602802e-27
1.731731731731731827e+02,1.378389783413946959e-26
1.741741741741741976e+02,2.032470116164005665e-26
1.751751751751751840e+02,2.993455727428862107e-26
1.761761761761761989e+02,4.403703367706252499e-26
1.771771771771771853e+02,6.470827500481655052e-26
1.781781781781782001e+02,9.497255790549732476e-26
1.791791791791791866e+02,1.392300550572532170e-25
1.801801801801802014e+02,2.038752008950977756e-25
1.811811811811811879e+02,2.981895066085408249e-25
1.821821821821822027e+02,4.356290751559896918e-25
1.831831831831831892e+02,6.356790624089740732e-25
1.841841841841842040e+02,9.265215039764034078e-25
1.851851851851851904e+02,1.348868606661003168e-24
1.861861861861862053e+02,1.961463983544353714e-24
1.871871871871871917e+02,2.848968032934764264e-24
1.881881881881882066e+02,4.133247024326743503e-24
1.891891891891891930e+02,5.989515519742535029e-24
1.901901901901902079e+02,8.669390682549980170e-24
1.911911911911911943e+02,1.253377811455468616e-23
1.921921921921922092e+02,1.809972501741149894e-23
1.931931931931932240e+02,2.610709195554804873e-23
1.941941941941942105e+02,3.761331128485495161e-23
1.951951951951952253e+02,5.412790083662780860e-23
1.961961961961962118e+02,7.780318013203006481e-23
1.971971971971972266e+02,1.117043433587773680e-22
1.981981981981982130e+02,1.601914448318495615e-22
1.991991991991992279e+02,2.294590146567716283e-22
2.002002002002002143e+02,3.282974258122757296e-22
2.012012012012012292e+02,4.691658338141880731e-22
2.022022022022022156e+02,6.697023541522377183e-22
2.032032032032032305e+02,9.548470718184015355e-22
2.042042042042042169e+02,1.359822938598627236e-21
2.052052052052052318e+02,1.934316126460319224e-21
2.062062062062062182e+02,2.748331335021658276e-21
2.072072072072072331e+02,3.900383169155742420e-21
2.082082082082082195e+02,5.528941632541346643e-21
2.092092092092092344e+02,7.828404971450152672e-21
2.102102102102102208e+02,1.107136350617379455e-20
2.112112112112112356e+02,1.563959432164584690e-20
2.122122122122122221e+02,2.206715798984542259e-20
2.132132132132132369e+02,3.110024944545884362e-20
2.142142142142142234e+02,4.378021476816725524e-20
2.152152152152152382e+02,6.155855974996162892e-20
2.162162162162162247e+02,8.645608397104876156e-20
2.172172172172172395e+02,1.212828007657196451e-19
2.182182182182182260e+02,1.699414901271052232e-19
2.192192192192192408e+02,2.378461762586874022e-19
2.202202202202202272e+02,3.324983335446022383e-19
2.212212212212212421e+02,4.642792983416509049e-19
2.222222222222222285e+02,6.475386763240083268e-19
2.232232232232232434e+02,9.020874776473706183e-19
2.242242242242242583e+02,1.255243966405939428e-18
2.252252252252252447e+02,1.744633382404590139e-18
2.262262262262262595e+02,2.422014624151918176e-18
2.272272272272272460e+02,3.358504165809013761e-18
2.282282282282282608e+02,4.651698614617227469e-18
2.292292292292292473e+02,6.435374031683481254e-18
2.302302302302302621e+02,8.892677976255227071e-18
2.312312312312312486e+02,1.227404991953197815e-17
2.322322322322322634e+02,1.692153482208306967e-17
2.332332332332332498e+02,2.330173001631845738e-17
2.342342342342342647e+02,3.205037589256140283e-17
2.352352352352352511e+02,4.403263101808829059e-17
2.362362362362362660e+02,6.042444803984858289e-17
2.372372372372372524e+02,8.282230159369846277e-17
2.382382382382382673e+02,1.133909635364495386e-16
2.392392392392392537e+02,1.550622721830918052e-16
2.402402402402402686e+02,2.118021618904941063e-16
2.412412412412412550e+02,2.889689508237077329e-16
2.422422422422422699e+02,3.937934796165250009e-16
2.432432432432432563e+02,5.360217445868785358e-16
2.442442442442442712e+02,7.287739530955962801e-16
2.452452452452452576e+02,9.896914625300165991e-16
2.462462462462462724e+02,1.342466177693270328e-15
2.472472472472472589e+02,1.818877409603652771e-15
2.482482482482482737e+02,2.461501204393444498e-15
2.492492492492492602e+02,3.327309679677553581e-15
2.502502502502502750e+02,4.492446786909849259e-15
2.512512512512512615e+02,6.058557123646031591e-15
2.522522522522522763e+02,8.161162395272926776e-15
2.532532532532532628e+02,1.098073421738033935e-14
2.542542542542542776e+02,1.475731294800298386e-14
2.552552552552552640e+02,1.980978407535812537e-14
2.562562562562562789e+02,2.656126432451243153e-14
2.572572572572572653e+02,3.557249221387627742e-14
2.582582582582583086e+02,4.758569202674601502e-14
2.592592592592592950e+02,6.358212424555151225e-14
2.602602602602602815e+02,8.485749838127390618e-14
2.612612612612612679e+02,1.131206684965911155e-13
2.622622622622623112e+02,1.506226377071848643e-13
2.632632632632632976e+02,2.003249678680082859e-13
2.642642642642642841e+02,2.661193549590352759e-13
2.652652652652652705e+02,3.531135554570264461e-13
2.662662662662663138e+02,4.680032453588585967e-13
2.672672672672673002e+02,6.195550295570952046e-13
2.682682682682682866e+02,8.192330347696932568e-13
2.692692692692692731e+02,1.082010744355819908e-12
2.702702702702703164e+02,1.427421511871357734e-12
2.712712712712713028e+02,1.880916208497726856e-12
2.722722722722722892e+02,2.475615582647428325e-12
2.732732732732732757e+02,3.254569226971098185e-12
2.742742742742743189e+02,4.273663927145470261e-12
2.752752752752753054e+02,5.605363325597617958e-12
2.762762762762762918e+02,7.343510423840024918e-12
2.772772772772772782e+02,9.609487162291386160e-12
2.782782782782783215e+02,1.256010452107915052e-11
2.792792792792793080e+02,1.639769647726150077e-11
2.802802802802802944e+02,2.138301696285183708e-11
2.812812812812812808e+02,2.785169719929867378e-11
2.822822822822823241e+02,3.623521951788102000e-11
2.832832832832833105e+02,4.708761303302076010e-11
2.842842842842842970e+02,6.111938872686252621e-11
2.852852852852852834e+02,7.924062197363922690e-11
2.862862862862863267e+02,1.026155782270584384e-10
2.872872872872873131e+02,1.327318858688650476e-10
2.882882882882882996e+02,1.714880178203658653e-10
2.892892892892893428e+02,2.213037857832733050e-10
2.902902902902903293e+02,2.852597212594527919e-10
2.912912912912913157e+02,3.672726689244053837e-10
2.922922922922923021e+02,4.723167154852269657e-10
2.932932932932933454e+02,6.067008002210090426e-10
2.942942942942943318e+02,7.784170987893725686e-10
2.952952952952953183e+02,9.975776574642992365e-10
2.962962962962963047e+02,1.276960924050034753e-09
2.972972972972973480e+02,1.632694948235902720e-09
2.982982982982983344e+02,2.085110318907329388e-09
2.992992992992993209e+02,2.659803623950876256e-09
3.003003003003003073e+02,3.388961667467563440e-09
3.013013013013013506e+02,4.313008231594597377e-09
3.023023023023023370e+02,5.482649272702067919e-09
3.033033033033033234e+02,6.961409632366005861e-09
3.043043043043043099e+02,8.828775267615712279e-09
3.053053053053053532e+02,1.118408043579042121e-08
3.063063063063063396e+02,1.415131013184151701e-08
3.073073073073073260e+02,1.788502547456380328e-08
3.083083083083083125e+02,2.257766498968236561e-08
3.093093093093093557e+02,2.846852940888786102e-08
3.103103103103103422e+02,3.585482355633744587e-08
3.113113113113113286e+02,4.510520833563284748e-08
3.123123123123123150e+02,5.667641137462802757e-08
3.133133133133133583e+02,7.113355962182627101e-08
3.143143143143143448e+02,8.917503476094949874e-08
3.153153153153153312e+02,1.116628170114274240e-07
3.163163163163163176e+02,1.396594797571713118e-07
3.173173173173173609e+02,1.744732324141836242e-07
3.183183183183183473e+02,2.177126889428247158e-07
3.193193193193193338e+02,2.713533725391932295e-07
3.203203203203203202e+02,3.378183627603446614e-07
3.213213213213213635e+02,4.200759606667085228e-07
3.223223223223223499e+02,5.217578033073201293e-07
3.233233233233233364e+02,6.473015158867030166e-07
3.243243243243243796e+02,8.021227654391133247e-07
3.253253253253253661e+02,9.928224936770649962e-07
3.263263263263263525e+02,1.227436181803281950e-06
3.273273273273273389e+02,1.515733262866742248e-06
3.283283283283283822e+02,1.869576278012043102e-06
3.293293293293293686e+02,2.303351106452965828e-06
3.303303303303303551e+02,2.834481624924798588e-06
3.313313313313313415e+02,3.484044516070724424e-06
3.323323323323323848e+02,4.277502698322652175e-06
3.333333333333333712e+02,5.245579050995412195e-06
3.343343343343343577e+02,6.425295824006801902e-06
3.353353353353353441e+02,7.861209427046618795e-06
3.363363363363363874e+02,9.606875272957440684e-06
3.373373373373373738e+02,1.172658310000838794e-05
3.383383383383383602e+02,1.429740982478945309e-05
3.393393393393393467e+02,1.741164460158691060e-05
3.403403403403403900e+02,2.117964951930673541e-05
3.413413413413413764e+02,2.573322940247933858e-05
3.423423423423423628e+02,3.122959566431047433e-05
3.433433433433433493e+02,3.785602227061681983e-05
3.443443443443443925e+02,4.583530681639120630e-05
3.453453453453453790e+02,5.543216671459896778e-05
3.463463463463463654e+02,6.696071979427399860e-05
3.473473473473473518e+02,8.079322046939399959e-05
3.483483483483483951e+02,9.737024736285262462e-05
3.493493493493493816e+02,1.172125661673039320e-04
3.503503503503503680e+02,1.409349229387754567e-04
3.513513513513513544e+02,1.692620583179426177e-04
3.523523523523523977e+02,2.030472727527323016e-04
3.533533533533533841e+02,2.432939170756459764e-04
3.543543543543543706e+02,2.911802322174039301e-04
3.553553553553554138e+02,3.480880168872849513e-04
3.563563563563564003e+02,4.156356632160280768e-04
3.573573573573573867e+02,4.957161681563695748e-04
3.583583583583583732e+02,5.905408034043862792e-04
3.593593593593594164e+02,7.026892092921198157e-04
3.603603603603604029e+02,8.351667690673920518e-04
3.613613613613613893e+02,9.914702197835914381e-04
3.623623623623623757e+02,1.175662565230029726e-03
3.633633633633634190e+02,1.392458475490027841e-03
3.643643643643644054e+02,1.647321487344708194e-03
3.653653653653653919e+02,1.946574460339128756e-03
3.663663663663663783e+02,2.297524895338405419e-03
3.673673673673674216e+02,2.708606886212628576e-03
3.683683683683684080e+02,3.189541651205775232e-03
3.693693693693693945e+02,3.751518778778333181e-03
3.703703703703703809e+02,4.407400523359211557e-03
3.713713713713714242e+02,5.171951699456423489e-03
3.723723723723724106e+02,6.062097947747905127e-03
3.733733733733733970e+02,7.097215383709037234e-03
3.743743743743743835e+02,8.299454887410464068e-03
3.753753753753754268e+02,9.694104551483331486e-03
3.763763763763764132e+02,1.130999407175093535e-02
3.773773773773773996e+02,1.317994514021616527e-02
3.783783783783783861e+02,1.534127218117668431e-02
3.793793793793794293e+02,1.783633805603965228e-02
3.803803803803804158e+02,2.071316964833674543e-02
3.813813813813814022e+02,2.402613852447644735e-02
3.823823823823823886e+02,2.783671214438765071e-02
3.833833833833834319e+02,3.221428136541800574e-02
3.843843843843844184e+02,3.723707023807900501e-02
3.853853853853854048e+02,4.299313432838566817e-02
3.863863863863864481e+02,4.958145401292661514e-02
3.873873873873874345e+02,5.711312937314348692e-02
3.883883883883884209e+02,6.571268345773506603e-02
3.893893893893894074e+02,7.551948077911503632e-02
3.903903903903904506e+02,8.668926795342667135e-02
3.913913913913914371e+02,9.939584337506994494e-02
3.923923923923924235e+02,1.138328627268977017e-01
3.933933933933934100e+02,1.302157869564404546e-01
3.943943943943944532e+02,1.487839790867327983e-01
3.953953953953954397e+02,1.698029558669292838e-01
3.963963963963964261e+02,1.935667997923028461e-01
3.973973973973974125e+02,2.204007364243563694e-01
3.983983983983984558e+02,2.506638812088464174e-01
3.993993993993994422e+02,2.847521591114982598e-01
4.004004004004004287e+02,3.231013993576410392e-01
4.014014014014014151e+02,3.661906063625571806e-01
4.024024024024024584e+02,4.145454065647691255e-01
4.034034034034034448e+02,4.687416693158059089e-01
4.044044044044044313e+02,5.294092982299797301e-01
4.054054054054054177e+02,5.972361874497310597e-01
4.064064064064064610e+02,6.729723351320466840e-01
4.074074074074074474e+02,7.574341041060556057e-01
4.084084084084084338e+02,8.515086170911493335e-01
4.094094094094094203e+02,9.561582711001241908e-01
4.104104104104104636e+02,1.072425352688268108e+00
4.114114114114114500e+02,1.201436732553962328e+00
4.124124124124124364e+02,1.344408614660927759e+00
4.134134134134134229e+02,1.502651311550457836e+00
4.144144144144144661e+02,1.677574013863304181e+00
4.154154154154154526e+02,1.870689518316539734e+00
4.164164164164164390e+02,2.083618874508622820e+00
4.174174174174174823e+02,2.318095906985676802e+00
4.184184184184184687e+02,2.575971565030676480e+00
4.194194194194194552e+02,2.859218048673747514e+00
4.204204204204204416e+02,3.169932655510690367e+00
4.214214214214214849e+02,3.510341289108112495e+00
4.224224224224224713e+02,3.882801566118906589e+00
4.234234234234234577e+02,4.289805455790134836e+00
4.244244244244244442e+02,4.733981382375513469e+00
4.254254254254254874e+02,5.218095718133450411e+00
4.264264264264264739e+02,5.745053592163449352e+00
4.274274274274274603e+02,6.317898938379976848e+00
4.284284284284284468e+02,6.939813704512109993e+00
4.294294294294294900e+02,7.614116143223198740e+00
4.304304304304304765e+02,8.344258106336454262e+00
4.314314314314314629e+02,9.133821263801612744e+00
4.324324324324324493e+02,9.986512170509987740e+00
4.334334334334334926e+02,1.090615610642849198e+01
4.344344344344344790e+02,1.189668961883335818e+01
4.354354354354354655e+02,1.296215169973976877e+01
4.364364364364364519e+02,1.410667353698645421e+01
4.374374374374374952e+02,1.533446678388976814e+01
4.384384384384384816e+02,1.664981029995301043e+01
4.394394394394394681e+02,1.805703532382726451e+01
4.404404404404404545e+02,1.956050904957081826e+01
4.414414414414414978e+02,2.116461658824488268e+01
4.424424424424424842e+02,2.287374130898647095e+01
4.434434434434434706e+02,2.469224356688347299e+01
4.444444444444444571e+02,2.662443783918373086e+01
4.454454454454455004e+02,2.867456830653830835e+01
4.464464464464464868e+02,3.084678293201343635e+01
4.474474474474474732e+02,3.314510610741115215e+01
4.484484484484485165e+02,3.557340995388253191e+01
4.494494494494495029e+02,3.813538438177505441e+01
4.504504504504504894e+02,4.083450603296144976e+01
4.514514514514514758e+02,4.367400624737877024e+01
4.524524524524525191e+02,4.665683821398931741e+01
4.534534534534535055e+02,4.978564348464434630e+01
4.544544544544544920e+02,5.306271804718931406e+01
4.554554554554554784e+02,5.648997817135866484e+01
4.564564564564565217e+02,6.006892625735893887e+01
4.574574574574575081e+02,6.380061693227632702e+01
4.584584584584584945e+02,6.768562365334990716e+01
4.594594594594594810e+02,7.172400608946828982e+01
4.604604604604605242e+02,7.591527856276468356e+01
4.614614614614615107e+02,8.025837984065520914e+01
4.624624624624624971e+02,8.475164457489088932e+01
4.634634634634634835e+02,8.939277668795060094e+01
4.644644644644645268e+02,9.417882500823274938e+01
4.654654654654655133e+02,9.910616145381527531e+01
4.664664664664664997e+02,1.041704620599299034e+02
4.674674674674674861e+02,1.093666911375988633e+02
4.684684684684685294e+02,1.146890888400581616e+02
4.694694694694695158e+02,1.201311623995574251e+02
4.704704704704705023e+02,1.256856812798990859e+02
4.714714714714714887e+02,1.313446764696455489e+02
4.724724724724725320e+02,1.370994441173862981e+02
4.734734734734735184e+02,1.429405536838735316e+02
4.744744744744745049e+02,1.488578607563878791e+02
4.754754754754754913e+02,1.548405246385258351e+02
4.764764764764765346e+02,1.608770307939751376e+02
4.774774774774775210e+02,1.669552181859816642e+02
4.784784784784785074e+02,1.730623115154479876e+02
4.794794794794794939e+02,1.791849583202337612e+02
4.804804804804805372e+02,1.853092708566655631e+02
4.814814814814815236e+02,1.914208726418513038e+02
4.824824824824825100e+02,1.975049494926002467e+02
4.834834834834835533e+02,2.035463048539642159e+02
4.844844844844845397e+02,2.095294191681408620e+02
4.854854854854855262e+02,2.154385129931494589e+02
4.864864864864865126e+02,2.212576135407668119e+02
4.874874874874875559e+02,2.269706242652002857e+02
4.884884884884885423e+02,2.325613970982833223e+02
4.894894894894895288e+02,2.380138068941008669e+02
4.904904904904905152e+02,2.433118276162611266e+02
4.914914914914915585e+02,2.484396097749795445e+02
4.924924924924925449e+02,2.533815585990431885e+02
4.934934934934935313e+02,2.581224124099502433e+02
4.944944944944945178e+02,2.626473206523209001e+02
4.954954954954955610e+02,2.669419210263223476e+02
4.964964964964965475e+02,2.709924151645025745e+02
4.974974974974975339e+02,2.747856422972345740e+02
4.984984984984985203e+02,2.783091503579951222e+02
4.994994994994995636e+02,2.815512639919705293e+02
5.005005005005005501e+02,2.845011489489328937e+02
5.015015015015015365e+02,2.871488723638732949e+02
5.025025025025025229e+02,2.894854584563245226e+02
5.035035035035035662e+02,2.915029392114548159e+02
5.045045045045045526e+02,2.931943996425525825e+02
5.055055055055055391e+02,2.945540172751343562e+02
5.065065065065065255e+02,2.955770955371874606e+02
5.075075075075075688e+02,2.962600907875839198e+02
5.085085085085085552e+02,2.966006327649874379e+02
5.095095095095095417e+02,2.965975382921148480e+02
5.105105105105105281e+02,2.962508181244655816e+02
5.115115115115115714e+02,2.955616768880406653e+02
5.125125125125125578e+02,2.945325061065560703e+02
5.135135135135135442e+02,2.931668703746327083e+02
5.145145145145145307e+02,2.914694867888385943e+02
5.155155155155155171e+02,2.894461978026835709e+02
5.165165165165166172e+02,2.871039377241713169e+02
5.175175175175176037e+02,2.844506931247563557e+02
5.185185185185185901e+02,2.814954574760146784e+02
5.195195195195195765e+02,2.782481803745694720e+02
5.205205205205205630e+02,2.747197117563385973e+02
5.215215215215215494e+02,2.709217415376475628e+02
5.225225225225225358e+02,2.668667351528058589e+02
5.235235235235235223e+02,2.625678654851139981e+02
5.245245245245246224e+02,2.580389417107148233e+02
5.255255255255256088e+02,2.532943355920677959e+02
5.265265265265265953e+02,2.483489057699861746e+02
5.275275275275275817e+02,2.432179206101244517e+02
5.285285285285285681e+02,2.379169801614984010e+02
5.295295295295295546e+02,2.324619377811939671e+02
5.305305305305305410e+02,2.268688219709681846e+02
5.315315315315315274e+02,2.211537589581718350e+02
5.325325325325326276e+02,2.153328965355596267e+02
5.335335335335336140e+02,2.094223296523981048e+02
5.345345345345346004e+02,2.034380282231327897e+02
5.355355355355355869e+02,1.973957675901629614e+02
5.365365365365365733e+02,1.913110620443036396e+02
5.375375375375375597e+02,1.851991017708045035e+02
5.385385385385385462e+02,1.790746935507253568e+02
5.395395395395395326e+02,1.729522055075302092e+02
5.405405405405406327e+02,1.668455161474059878e+02
5.415415415415416192e+02,1.607679678995211816e+02
5.425425425425426056e+02,1.547323253196476287e+02
5.435435435435435920e+02,1.487507380777909987e+02
5.445445445445445785e+02,1.428347088080612366e+02
5.455455455455455649e+02,1.369950658574717011e+02
5.465465465465465513e+02,1.312419409300183304e+02
5.475475475475476514e+02,1.255847515836495205e+02
5.485485485485486379e+02,1.200321885009257130e+02
5.495495495495496243e+02,1.145922074195594433e+02
5.505505505505506108e+02,1.092720255769376365e+02
5.515515515515515972e+02,1.040781224932996025e+02
5.525525525525525836e+02,9.901624489173690336e+01
5.535535535535535701e+02,9.409141552968382882e+01
5.545545545545545565e+02,8.930794569620286438e+01
5.555555555555556566e+02,8.466945111218895192e+01
5.565565565565566430e+02,8.017887095665415131e+01
5.575575575575576295e+02,7.583848973146446326e+01
5.585585585585586159e+02,7.164996166928777654e+01
5.595595595595596023e+02,6.761433738491668066e+01
5.605605605605605888e+02,6.373209246851097021e+01
5.615615615615615752e+02,6.000315772047227370e+01
5.625625625625625617e+02,5.642695073147503138e+01
5.635635635635636618e+02,5.300240851743938464e+01
5.645645645645646482e+02,4.972802092774805516e+01
5.655655655655656346e+02,4.660186455554642038e+01
5.665665665665666211e+02,4.362163689133234357e+01
5.675675675675676075e+02,4.078469047495497080e+01
5.685685685685685939e+02,3.808806681641357983e+01
5.695695695695695804e+02,3.552852987220816772e+01
5.705705705705705668e+02,3.310259888122110539e+01
5.715715715715716669e+02,3.080658038197424631e+01
5.725725725725726534e+02,2.863659925138337314e+01
5.735735735735736398e+02,2.658862862360916068e+01
5.745745745745746262e+02,2.465851856609485893e+01
5.755755755755756127e+02,2.284202340817322252e+01
5.765765765765765991e+02,2.113482763557723487e+01
5.775775775775775855e+02,1.953257028162430942e+01
5.785785785785786857e+02,1.803086776263423374e+01
5.795795795795796721e+02,1.662533512116402079e+01
5.805805805805806585e+02,1.531160565578784372e+01
5.815815815815816450e+02,1.408534893034849311e+01
5.825825825825826314e+02,1.294228716876354213e+01
